frame;hr
28529;94
28544;94
28559;92
28574;92
28589;92
28604;90
28619;90
28634;89
28649;89
28664;89
28679;89
28694;89
28709;88
28724;87
28739;87
28754;87
28769;87
28784;87
28799;87
28814;88
28829;88
28844;88
28859;88
28874;88
28889;88
28904;88
28919;88
28934;88
28949;88
28964;87
28979;87
28994;86
29009;86
29024;85
29039;85
29054;85
29069;85
29084;85
29099;85
29114;86
29129;86
29144;87
29159;87
29174;87
29189;87
29204;88
29219;88
29234;88
29249;88
29264;88
29279;88
29294;88
29309;88
29324;88
29339;88
29354;88
29369;88
29384;88
29399;88
29414;88
29429;88
29444;88
29459;88
29474;88
29489;88
29504;88
29519;88
29534;87
29549;87
29564;87
29579;87
29594;87
29609;87
29624;87
29639;87
29654;87
29669;87
29684;87
29699;87
29714;87
29729;87
29744;88
29759;88
29774;88
29789;88
29804;87
29819;87
29834;87
29849;87
29864;87
29879;87
29894;88
29909;88
29924;88
29939;88
29954;88
29969;88
29984;88
29999;87
30014;87
30029;87
30044;88
30059;88
30074;88
30089;88
30104;88
30119;90
30134;90
30149;90
30164;91
30179;91
30194;91
30209;91
30224;90
30239;90
30254;89
30269;89
30284;88
30299;88
30314;88
30329;86
30344;86
30359;86
30374;86
30389;86
30404;86
30419;86
30434;86
30449;86
30464;86
30479;86
30494;86
30509;86
30524;86
30539;86
30554;85
30569;85
30584;85
30599;85
30614;85
30629;85
30644;85
30659;85
30674;85
30689;85
30704;85
30719;86
30734;86
30749;87
30764;87
30779;87
30794;89
30809;89
30824;89
30839;89
30854;90
30869;90
30884;90
30899;90
30914;90
30929;90
30944;91
30959;91
30974;92
30989;92
31004;93
31019;93
31034;93
31049;93
31064;93
31079;93
31094;93
31109;93
31124;92
31139;92
31154;92
31169;92
31184;91
31199;91
31214;91
31229;91
31244;90
31259;90
31274;89
31289;89
31304;88
31319;88
31334;88
31349;88
31364;88
31379;88
31394;89
31409;90
31424;90
31439;90
31454;91
31469;91
31484;90
31499;90
31514;87
31529;87
31544;86
31559;86
31574;86
31589;86
31604;85
31619;85
31634;84
31649;84
31664;84
31679;84
31694;84
31709;84
31724;84
31739;84
31754;84
31769;84
31784;84
31799;85
31814;85
31829;85
31844;85
31859;85
31874;85
31889;85
31904;85
31919;85
31934;86
31949;86
31964;86
31979;86
31994;86
32009;86
32024;87
32039;87
32054;87
32069;87
32084;87
32099;87
32114;88
32129;88
32144;88
32159;88
32174;88
32189;88
32204;89
32219;89
32234;90
32249;90
32264;90
32279;90
32294;90
32309;90
32324;92
32339;92
32354;91
32369;91
32384;91
32399;91
32414;92
32429;92
32444;92
32459;92
32474;92
32489;91
32504;91
32519;91
32534;91
32549;91
32564;91
32579;91
32594;92
32609;92
32624;93
32639;93
32654;93
32669;93
32684;93
32699;93
32714;94
32729;94
32744;94
32759;94
32774;94
32789;94
32804;93
32819;93
32834;93
32849;92
32864;92
32879;92
32894;92
32909;92
32924;92
32939;92
32954;92
32969;92
32984;92
32999;92
33014;93
33029;93
33044;93
33059;93
33074;93
33089;93
33104;92
33119;92
33134;92
33149;92
33164;92
33179;92
33194;92
33209;92
33224;92
33239;92
33254;92
33269;92
33284;92
33299;92
33314;92
33329;92
33344;92
33359;92
33374;93
33389;93
33404;92
33419;92
33434;91
33449;91
33464;91
33479;91
33494;91
33509;91
33524;91
33539;91
33554;91
33569;90
33584;90
33599;90
33614;90
33629;90
33644;91
33659;91
33674;91
33689;91
33704;91
33719;91
33734;92
33749;92
33764;93
33779;93
33794;94
33809;94
33824;94
33839;94
33854;93
33869;93
33884;92
33899;92
33914;92
33929;89
33944;89
33959;89
33974;89
33989;88
34004;88
34019;88
34034;88
34049;88
34064;89
34079;89
34094;90
34109;90
34124;92
34139;92
34154;93
34169;93
34184;94
34199;94
34214;94
34229;94
34244;93
34259;93
34274;93
34289;92
34304;92
34319;92
34334;92
34349;92
34364;93
34379;93
34394;93
34409;93
34424;93
34439;93
34454;92
34469;92
34484;91
34499;91
34514;91
34529;91
34544;89
34559;89
34574;89
34589;89
34604;88
34619;88
34634;88
34649;87
34664;87
34679;87
34694;87
34709;87
34724;87
34739;88
34754;88
34769;88
34784;89
34799;89
34814;89
34829;89
34844;89
34859;89
34874;89
34889;89
34904;88
34919;88
34934;88
34949;88
34964;88
34979;88
34994;88
35009;88
35024;88
35039;88
35054;88
35069;88
35084;88
35099;88
35114;89
35129;89
35144;89
35159;89
35174;91
35189;91
35204;91
35219;91
35234;91
35249;91
35264;90
35279;90
