frame;hr
24389;88
24404;87
24419;87
24434;87
24449;87
24464;87
24479;87
24494;87
24509;87
24524;86
24539;86
24554;86
24569;86
24584;85
24599;85
24614;85
24629;85
24644;85
24659;85
24674;85
24689;85
24704;84
24719;84
24734;84
24749;84
24764;84
24779;85
24794;85
24809;85
24824;85
24839;85
24854;85
24869;85
24884;86
24899;86
24914;86
24929;86
24944;86
24959;86
24974;87
24989;87
25004;87
25019;87
25034;88
25049;88
25064;89
25079;89
25094;90
25109;90
25124;91
25139;91
25154;91
25169;91
25184;91
25199;92
25214;92
25229;92
25244;92
25259;92
25274;92
25289;92
25304;92
25319;92
25334;91
25349;91
25364;90
25379;90
25394;90
25409;90
25424;89
25439;89
25454;89
25469;88
25484;88
25499;88
25514;88
25529;88
25544;88
25559;86
25574;86
25589;86
25604;85
25619;85
25634;85
25649;85
25664;84
25679;84
25694;84
25709;84
25724;84
25739;84
25754;84
25769;84
25784;84
25799;84
25814;84
25829;84
25844;84
25859;84
25874;84
25889;84
25904;84
25919;85
25934;85
25949;85
25964;85
25979;85
25994;85
26009;85
26024;86
26039;86
26054;86
26069;86
26084;86
26099;86
26114;86
26129;86
26144;85
26159;85
26174;85
26189;86
26204;86
26219;86
26234;86
26249;87
26264;87
26279;87
26294;87
26309;87
26324;88
26339;88
26354;88
26369;88
26384;89
26399;89
26414;90
26429;90
26444;90
26459;90
26474;89
26489;89
26504;89
26519;89
26534;88
26549;88
26564;88
26579;88
26594;88
26609;88
26624;88
26639;90
26654;90
26669;90
26684;90
26699;90
26714;90
26729;90
26744;90
26759;90
26774;90
26789;90
26804;89
26819;89
26834;88
26849;88
26864;87
26879;87
26894;86
26909;86
26924;86
26939;85
26954;85
26969;85
26984;85
26999;85
27014;85
27029;86
27044;86
27059;86
27074;86
27089;86
27104;87
27119;87
27134;87
27149;87
27164;88
27179;88
27194;88
27209;88
27224;88
27239;88
27254;87
27269;88
27284;88
27299;89
27314;89
27329;89
27344;89
27359;90
27374;90
27389;90
27404;90
27419;90
27434;90
27449;90
27464;90
27479;90
27494;89
27509;89
27524;88
27539;88
27554;88
27569;88
27584;87
27599;87
27614;87
27629;86
27644;86
27659;86
27674;86
27689;86
27704;86
27719;86
27734;86
27749;86
27764;86
27779;86
27794;86
27809;86
27824;87
27839;87
27854;87
27869;87
27884;89
27899;89
27914;89
27929;89
27944;89
27959;89
27974;89
27989;88
28004;88
28019;87
28034;87
28049;87
28064;87
28079;86
28094;86
28109;86
28124;86
28139;86
28154;86
28169;86
28184;86
28199;86
28214;86
28229;86
28244;87
28259;87
28274;87
28289;87
28304;87
28319;87
28334;87
28349;87
28364;87
28379;89
28394;89
28409;90
28424;90
28439;92
28454;92
28469;92
28484;92
28499;92
28514;91
28529;91
28544;91
28559;91
28574;91
28589;91
28604;91
28619;91
28634;92
28649;92
28664;92
28679;92
28694;91
28709;91
28724;91
28739;90
28754;90
28769;89
28784;89
28799;89
28814;89
28829;89
28844;89
28859;89
28874;89
28889;89
28904;89
28919;89
28934;89
28949;89
28964;90
28979;90
28994;90
29009;90
29024;90
29039;90
29054;89
29069;88
29084;88
29099;88
29114;88
29129;87
29144;87
29159;86
29174;86
29189;86
29204;86
29219;86
29234;87
29249;87
29264;87
29279;87
29294;87
29309;87
29324;87
29339;87
29354;87
29369;87
29384;86
29399;86
29414;85
29429;84
29444;84
29459;84
29474;84
29489;84
